ID,Species_common_name,Species_scientific_name,X,Y,Date,Time,Distance_m,dt_s,Speed_m_s,habitat_type,Year,Habitat_specialisation,Feeding_guild,Ground-foraging_behaviour_%,HWI,Animal_mass_g,timestamp
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391586.7901,9842933.6,8/11/2015,15:10,45.57,600,0.08,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 15:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391541.3302,9842936.78,8/11/2015,15:20,701.61,600,1.17,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 15:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391626.04,9842884.82,8/11/2015,15:40,64.17,600,0.11,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 15:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391568.01,9842912.21,8/11/2015,15:50,32.68,600,0.05,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 15:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391542.7303,9842932.92,8/11/2015,16:00,109.67,600,0.18,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 16:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391454.7706,9842998.43,8/11/2015,16:10,11.87,600,0.02,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 16:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391448.0698,9843008.23,8/11/2015,16:20,38.72,600,0.06,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 16:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391433.2699,9842972.45,8/11/2015,16:30,48.55,600,0.08,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 16:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391464.7002,9842935.45,8/11/2015,16:40,23.19,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 16:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391444.3699,9842946.6,8/11/2015,16:50,7.78,600,0.01,Riverbed,2015,Specialist,Insectivores,50,8.71,31,8/11/2015 16:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391441.6695,9842994.42,8/12/2015,7:30,30.53,600,0.05,Riverbed,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 7:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391444.1199,9843024.85,8/12/2015,7:40,40.85,600,0.07,Riverbed,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 7:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391438.3104,9842984.42,8/12/2015,7:50,21.09,600,0.04,Riverbed,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 7:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391444.3298,9843004.63,8/12/2015,8:00,19.54,600,0.03,Riverbed,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 8:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391424.8895,9843002.67,8/12/2015,8:10,53.28,600,0.09,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 8:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391478.0098,9843006.81,8/12/2015,8:20,16.55,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 8:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391466.2205,9843018.42,8/12/2015,8:30,85.47,600,0.14,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 8:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391490.0005,9843100.52,8/12/2015,8:40,145.05,600,0.24,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 8:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391490.0005,9843245.57,8/12/2015,8:50,102.71,600,0.17,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 8:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391564.6401,9843316.13,8/12/2015,9:00,251.05,600,0.42,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 9:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391407.3301,9843120.48,8/12/2015,9:10,118.31,600,0.2,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 9:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391524.2403,9843102.33,8/12/2015,9:20,63.84,600,0.11,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 9:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391461.5296,9843090.4,8/12/2015,9:30,81.95,600,0.14,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 9:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391539.5904,9843065.46,8/12/2015,9:40,34.31,600,0.06,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 9:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391565.5905,9843080.47,8/12/2015,10:20,71.55,600,0.12,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 10:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391522.45,9842968.04,8/12/2015,11:00,57.15,600,0.1,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 11:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391525.9995,9843025.08,8/12/2015,11:10,116.23,600,0.19,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 11:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391425.4799,9842966.73,8/12/2015,11:20,58.79,600,0.1,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 11:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391481.5405,9842984.42,8/12/2015,11:30,63.57,600,0.11,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 11:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391525.9702,9842938.96,8/12/2015,11:40,69.08,600,0.12,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 11:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391463.8804,9842908.69,8/12/2015,11:50,58.29,600,0.1,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 11:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391510.4901,9842943.7,8/12/2015,12:00,45.96,600,0.08,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 12:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391525.18,9842900.15,8/12/2015,12:10,17.64,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 12:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391542.5203,9842903.38,8/12/2015,12:20,25.37,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 12:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391528,9842882.58,8/12/2015,12:30,28.53,600,0.05,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 12:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391556.4498,9842884.68,8/12/2015,12:40,111.44,600,0.19,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 12:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391567.9995,9842773.84,8/12/2015,12:50,151.37,600,0.25,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 12:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391571.5503,9842925.17,8/12/2015,13:00,37.52,600,0.06,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 13:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391536.5802,9842911.58,8/12/2015,13:10,20.68,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 13:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391555.8801,9842919,8/12/2015,13:20,35.3,600,0.06,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 13:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391559.9503,9842883.94,8/12/2015,13:30,12.72,600,0.02,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 13:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391556.7898,9842896.26,8/12/2015,13:40,23.45,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 13:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391533.5702,9842899.53,8/12/2015,13:50,26.23,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 13:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391574.8301,9842685.71,8/12/2015,15:30,70.8,600,0.12,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 15:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391582.3803,9842756.11,8/12/2015,15:40,97.37,600,0.16,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 15:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391557.1798,9842850.16,8/12/2015,15:50,70.57,600,0.12,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 15:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391504.9601,9842897.63,8/12/2015,16:00,24.96,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 16:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391528.8294,9842904.93,8/12/2015,16:10,116.44,600,0.19,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 16:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391412.4403,9842901.56,8/12/2015,16:20,156.97,600,0.26,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 16:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391569.3196,9842906.81,8/12/2015,16:30,91.29,600,0.15,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 16:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391478.0301,9842905.85,8/12/2015,16:40,122.45,600,0.2,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 16:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391595.9299,9842938.92,8/12/2015,16:50,17.31,600,0.03,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/12/2015 16:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391472.6805,9842983.17,8/13/2015,7:00,50.59,600,0.08,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 7:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391425.1398,9842965.87,8/13/2015,7:10,838.91,600,1.4,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 7:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391348.5203,9842973.77,8/13/2015,7:30,44.37,600,0.07,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 7:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391343.8202,9842946.26,8/13/2015,7:50,870.32,600,1.45,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 7:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,392166.3596,9843230.65,8/13/2015,8:00,692.34,600,1.15,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 8:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391496.4097,9843056.38,8/13/2015,8:20,25.22,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 8:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391471.4206,9843052.96,8/13/2015,8:30,9.99,600,0.02,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 8:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391477.84,9843045.31,8/13/2015,8:40,8.83,600,0.01,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 8:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391473.4299,9843052.96,8/13/2015,8:50,18.35,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 8:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391460.0197,9843040.43,8/13/2015,9:00,31.43,600,0.05,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 9:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391486.9004,9843056.72,8/13/2015,9:10,28,600,0.05,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 9:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391459.5704,9843050.61,8/13/2015,9:20,24.8,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 9:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391435.9804,9843042.95,8/13/2015,9:30,6.27,600,0.01,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 9:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391508.7001,9843038.38,8/13/2015,11:40,20.67,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 11:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391528.3399,9843044.83,8/13/2015,11:50,46.55,600,0.08,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 11:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391482.3804,9843037.45,8/13/2015,12:00,14.2,600,0.02,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 12:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391490.6995,9843025.94,8/13/2015,12:10,29.37,600,0.05,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 12:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391519.8803,9843022.57,8/13/2015,12:20,41.57,600,0.07,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 12:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391478.3104,9843021.99,8/13/2015,12:30,33.52,600,0.06,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 12:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391494.4696,9842992.62,8/13/2015,12:40,26.1,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 12:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391499.1104,9843018.3,8/13/2015,12:50,3.28,600,0.01,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 12:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391496.2095,9843016.77,8/13/2015,13:00,25.96,600,0.04,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 13:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391457.0398,9842967.77,8/13/2015,14:20,57.65,600,0.1,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 14:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391514.3,9842961.06,8/13/2015,14:30,71.76,600,0.12,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 14:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391487.9495,9843027.81,8/13/2015,14:40,105.02,600,0.18,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 14:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391501.0095,9842923.61,8/13/2015,14:50,89.32,600,0.15,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 14:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391473.6199,9843008.63,8/13/2015,15:00,27.68,600,0.05,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 15:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391462.9496,9843034.17,8/13/2015,15:10,33.34,600,0.06,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 15:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391460.8303,9843031.01,8/13/2015,16:20,58.68,600,0.1,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 16:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391478.4104,9842975.03,8/13/2015,16:30,67.13,600,0.11,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 16:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391482.3295,9843042.05,8/13/2015,16:40,13.62,600,0.02,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 16:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391470.3699,9843035.53,8/13/2015,16:50,39.7,600,0.07,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/13/2015 16:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391460.9105,9842912.31,8/14/2015,7:30,68.54,600,0.11,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 7:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391468.5596,9842980.42,8/14/2015,7:40,64.03,600,0.11,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 7:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391486.6096,9843041.85,8/14/2015,7:50,57.81,600,0.1,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 7:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391435.5997,9843014.64,8/14/2015,8:00,17.47,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 8:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391436.1697,9843032.1,8/14/2015,8:10,14.9,600,0.02,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 8:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391422.4503,9843037.92,8/14/2015,8:20,90.88,600,0.15,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 8:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391390.0102,9842953.03,8/14/2015,8:30,106.87,600,0.18,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 8:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391425.4204,9843081.25,8/14/2015,8:50,153.26,600,0.26,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 8:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391388.9898,9842932.38,8/14/2015,9:00,61.25,600,0.1,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 9:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391400.0801,9842992.62,8/14/2015,9:10,31.08,600,0.05,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 9:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391431.0396,9842989.9,8/14/2015,9:20,56.48,600,0.09,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 9:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391609.5794,9843082.86,8/14/2015,9:50,127.65,600,0.21,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 9:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391489.2605,9843040.21,8/14/2015,10:00,10.22,600,0.02,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 10:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391495.2696,9843031.94,8/14/2015,10:10,15.81,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 10:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391508.1304,9843022.74,8/14/2015,10:20,44.96,600,0.07,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 10:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391520.2404,9843007.79,8/14/2015,11:10,55.58,600,0.09,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 11:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391512.4603,9843004.94,8/14/2015,12:00,10.84,600,0.02,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 12:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391522.9395,9843007.7,8/14/2015,12:10,94.66,600,0.16,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 12:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391529.7905,9842913.29,8/14/2015,12:20,143.92,600,0.24,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 12:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391476.8101,9843047.1,8/14/2015,12:30,39.73,600,0.07,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 12:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391454.1496,9843014.47,8/14/2015,12:40,324.11,600,0.54,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 12:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391668.7305,9843257.37,8/14/2015,12:50,411.43,600,0.69,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 12:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391335.8805,9843015.54,8/14/2015,13:00,55.18,600,0.09,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 13:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391486.0304,9843022.37,8/14/2015,15:10,68.8,600,0.11,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 15:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391448.2999,9843079.9,8/14/2015,15:20,100.92,600,0.17,Riverbed,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 15:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391394.4298,9842988.86,8/14/2015,15:50,62.74,600,0.1,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 15:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391440.8303,9843108.47,8/14/2015,16:20,108.15,600,0.18,Riverbed,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 16:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391495.3201,9843015.05,8/14/2015,16:30,20.7,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 16:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391475.5705,9843021.24,8/14/2015,16:40,37.29,600,0.06,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 16:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391462.8201,9843056.28,8/14/2015,16:50,40.78,600,0.07,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/14/2015 16:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391524.0202,9843043.77,8/15/2015,7:10,78.84,600,0.13,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 7:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391468.2401,9843099.49,8/15/2015,7:20,25.62,600,0.04,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 7:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391476.7604,9843075.33,8/15/2015,7:30,127.3,600,0.21,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 7:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391603.9299,9843069.51,8/15/2015,7:40,160.84,600,0.27,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 7:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391443.0899,9843069.13,8/15/2015,7:50,89.73,600,0.15,Riverbed,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 7:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391532.6001,9843062.82,8/15/2015,8:00,65.17,600,0.11,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 8:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391500.4696,9843006.12,8/15/2015,8:10,62.19,600,0.1,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 8:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391477.7097,9843064,8/15/2015,8:20,76.87,600,0.13,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 8:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391425.4395,9843120.36,8/15/2015,8:30,101.29,600,0.17,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 8:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391482.74,9843036.83,8/15/2015,8:40,59.79,600,0.1,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 8:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391432.7705,9843069.67,8/15/2015,8:50,15.16,600,0.03,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 8:50
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391435.5504,9843054.77,8/15/2015,9:00,38.01,600,0.06,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 9:00
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391454.3001,9843021.71,8/15/2015,9:10,73.94,600,0.12,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 9:10
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391486.5901,9843088.23,8/15/2015,9:20,32.66,600,0.05,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 9:20
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391476.3597,9843057.21,8/15/2015,9:30,54.62,600,0.09,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 9:30
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391425.4901,9843037.33,8/15/2015,9:40,83.42,600,0.14,Riparian thicket,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 9:40
ROB01_2,Rueppell큦 Robin Chat,Cossypha semirufa,391342.2695,9843043.11,8/15/2015,9:50,143.7,600,0.24,Agricultural land,2015,Specialist,Insectivores,50,8.71,31,8/15/2015 9:50
